super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
92,"no_changes,all_inverse_edges,universal_edges",276,276,3,0.21018273259202638,0,9,,0.0972545916835467,4.677339483983815,1,0.39330756664276123,1,0.05960734561085701,1,0.17763328552246094,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"all_inverse_edges,universal_edges,no_changes",279,279,3,0.1389580729107062,0,9,,0.0972545916835467,4.6787430280819535,1,0.05894721671938896,1,0.04591963440179825,1,0.3120073676109314,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"no_changes,universal_edges,all_inverse_edges",282,282,3,0.09195168192187946,0,9,,0.0972545916835467,4.677767938002944,1,0.055887170135974884,1,0.05341913178563118,1,0.1665487438440323,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"universal_edges,no_changes,all_inverse_edges",285,285,3,0.08539770543575287,0,9,,0.0972545916835467,4.66276520001702,1,0.058199189603328705,1,0.043908409774303436,1,0.15408551692962646,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"no_changes,universal_edges,all_inverse_edges",288,288,3,0.08381652583678563,0,9,,0.0972545916835467,4.675290002021939,1,0.04794098064303398,1,0.04288985952734947,1,0.16061873733997345,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"universal_edges,no_changes,all_inverse_edges",291,291,3,0.07670155043403308,0,9,,0.0972545916835467,4.676612831884995,1,0.044747620820999146,1,0.04357951506972313,1,0.14177751541137695,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"universal_edges,no_changes,all_inverse_edges",294,294,3,0.15286942198872566,0,9,,0.0972545916835467,4.660922453040257,1,0.04216239973902702,1,0.2620501220226288,1,0.15439574420452118,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"universal_edges,all_inverse_edges,no_changes",297,297,3,0.11300535003344218,0,9,,0.0972545916835467,4.664852472022176,1,0.07058465480804443,1,0.09774675965309143,1,0.17068463563919067,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"universal_edges,all_inverse_edges,no_changes",300,300,3,0.15042630831400552,1,10,0.14754449327786764,0.14754449327786764,20.114204524084926,1,0.09042686223983765,1,0.06444156169891357,1,0.2964105010032654,0.11442062258720398,0.13307347893714905,0.07844429795649308,0.1468358602504944,0.2476928147659855,0.9810190391252084,0.753195852016409,0.7498417930125247,0.7515069499776341,0.14189499616622925,0.1660611927509308,0.10201054713249835,0.1905075807514832,0.3009228740936058,0.9811224423849962,0.7543359872523727,0.7642682926829268,0.7592011062502584,0.12291957437992096,0.14349880814552307,0.08124588002636783,0.16545814106789716,0.269116677653263,0.9819949073894555,0.7662240833619739,0.7600296638101516,0.7630882429906259
101,"all_inverse_edges,universal_edges,no_changes",303,303,3,0.1682204728325208,0,10,,0.14754449327786764,4.672679050825536,1,0.06807807832956314,1,0.19463202357292175,1,0.24195131659507751,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"all_inverse_edges,no_changes,universal_edges",306,306,3,0.17780351638793945,0,10,,0.14754449327786764,4.674762938870117,1,0.08225894719362259,1,0.06663589924573898,1,0.3845157027244568,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"no_changes,universal_edges,all_inverse_edges",309,309,3,0.16518991316358247,0,10,,0.14754449327786764,4.67316548503004,1,0.050270143896341324,1,0.155286967754364,1,0.2900126278400421,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"universal_edges,no_changes,all_inverse_edges",312,312,3,0.1576574370265007,0,10,,0.14754449327786764,4.673828355036676,1,0.06297733634710312,1,0.22757278382778168,1,0.1824221909046173,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"no_changes,universal_edges,all_inverse_edges",315,315,3,0.2563181718190511,0,10,,0.14754449327786764,4.681910080136731,1,0.08659005165100098,1,0.3225916624069214,1,0.35977280139923096,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"all_inverse_edges,no_changes,universal_edges",318,318,3,0.24307997524738312,0,10,,0.14754449327786764,4.68744579795748,1,0.08054874837398529,1,0.2669648826122284,1,0.38172629475593567,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"no_changes,all_inverse_edges,universal_edges",321,321,3,0.14002442235747972,0,10,,0.14754449327786764,4.672984987962991,1,0.060863371938467026,1,0.15255747735500336,1,0.2066524177789688,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"universal_edges,all_inverse_edges,no_changes",324,324,3,0.2071661651134491,0,10,,0.14754449327786764,4.670545916073024,1,0.07610158622264862,1,0.3338845372200012,1,0.21151237189769745,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"no_changes,all_inverse_edges,universal_edges",327,327,3,0.11572085817654927,0,10,,0.14754449327786764,4.672680605901405,1,0.06870777159929276,1,0.07386227697134018,1,0.2045925259590149,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"universal_edges,no_changes,all_inverse_edges",330,330,3,0.1100288766125838,1,11,0.14408118526140848,0.14754449327786764,20.082803182071075,1,0.09791863709688187,1,0.055707935243844986,1,0.17646005749702454,0.11418136954307556,0.13200944662094116,0.07646671061305207,0.1471654581410679,0.2443968358602505,0.9737032584952241,0.6853699701879926,0.7612920237310481,0.7163501951911838,0.1398502141237259,0.16229256987571716,0.0952537903757416,0.18885959129861568,0.29976928147659854,0.974388305091318,0.6932632513229767,0.7794067237969677,0.7278578724896586,0.11877153813838959,0.13794153928756714,0.07926829268292683,0.15573500329597892,0.25659195781147,0.9710083110370055,0.673578757040682,0.7836585365853659,0.7142013968945115
111,"universal_edges,no_changes,all_inverse_edges",333,333,3,0.15791536246736845,0,11,,0.14754449327786764,4.676246277056634,1,0.059771906584501266,1,0.23802340030670166,1,0.1759507805109024,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"all_inverse_edges,universal_edges,no_changes",336,336,3,0.15236836796005568,0,11,,0.14754449327786764,4.681453604018316,1,0.066288061439991,1,0.05798652395606041,1,0.3328305184841156,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"all_inverse_edges,no_changes,universal_edges",339,339,3,0.20784880965948105,0,11,,0.14754449327786764,4.673157247947529,1,0.39614182710647583,1,0.052006758749485016,1,0.1753978431224823,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"all_inverse_edges,universal_edges,no_changes",342,342,3,0.07877841591835022,0,11,,0.14754449327786764,4.672788429073989,1,0.04828531667590141,1,0.0403977669775486,1,0.14765216410160065,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"all_inverse_edges,no_changes,universal_edges",345,345,3,0.07715255891283353,0,11,,0.14754449327786764,4.673615239094943,1,0.04571174085140228,1,0.03995063528418541,1,0.1457953006029129,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"all_inverse_edges,universal_edges,no_changes",348,348,3,0.07316062102715175,0,11,,0.14754449327786764,4.6719178799539804,1,0.04789940267801285,1,0.03634129464626312,1,0.13524116575717926,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"all_inverse_edges,universal_edges,no_changes",351,351,3,0.11573896432916324,0,11,,0.14754449327786764,4.671791133936495,1,0.038214061409235,1,0.03153271973133087,1,0.27747011184692383,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"universal_edges,no_changes,all_inverse_edges",354,354,3,0.11196723207831383,0,11,,0.14754449327786764,4.66958598094061,1,0.041201699525117874,1,0.03140798211097717,1,0.26329201459884644,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"all_inverse_edges,no_changes,universal_edges",357,357,3,0.11137982768317063,0,11,,0.14754449327786764,4.674780139001086,1,0.036156948655843735,1,0.02895914576947689,1,0.2690233886241913,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"all_inverse_edges,universal_edges,no_changes",360,360,3,0.06860940779248874,1,12,0.19856918851534525,0.19856918851534525,20.133240608964115,1,0.035796333104372025,1,0.029031485319137573,1,0.1410004049539566,0.15303541719913483,0.18480199575424194,0.12129202373104812,0.21143704680290046,0.31262359920896504,0.9814714283867799,0.7589982369794014,0.7600856954515491,0.7595407575491286,0.18382301926612854,0.22761474549770355,0.15870138431114042,0.2641727092946605,0.36140408701384313,0.9827058048004963,0.7761275209539048,0.7652373104812129,0.7705665257784807,0.15433932840824127,0.18329082429409027,0.11865524060646011,0.20912986156888597,0.31756756756756754,0.9794356767097083,0.735572917492451,0.7814963744232037,0.7563578291717179
121,"universal_edges,all_inverse_edges,no_changes",363,363,3,0.06833091129859288,0,12,,0.19856918851534525,4.683815533993766,1,0.03521386533975601,1,0.03174029290676117,1,0.13803857564926147,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"all_inverse_edges,universal_edges,no_changes",366,366,3,0.11711690885325272,0,12,,0.19856918851534525,4.69283710187301,1,0.04222822189331055,1,0.027936013415455818,1,0.2811864912509918,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"all_inverse_edges,universal_edges,no_changes",369,369,3,0.06661758696039517,0,12,,0.19856918851534525,4.6719483798369765,1,0.036992982029914856,1,0.02639397606253624,1,0.13646580278873444,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"all_inverse_edges,no_changes,universal_edges",372,372,3,0.0700168963521719,0,12,,0.19856918851534525,4.6846258451696485,1,0.04002521187067032,1,0.031183535233139992,1,0.13884194195270538,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"all_inverse_edges,no_changes,universal_edges",375,375,3,0.06371822270254295,0,12,,0.19856918851534525,4.675960402935743,1,0.02988596446812153,1,0.028277359902858734,1,0.13299134373664856,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"universal_edges,no_changes,all_inverse_edges",378,378,3,0.1039174764106671,0,12,,0.19856918851534525,4.6720442560035735,1,0.03338000923395157,1,0.03001178614795208,1,0.24836063385009766,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"universal_edges,all_inverse_edges,no_changes",381,381,3,0.06569940410554409,0,12,,0.19856918851534525,4.674575499957427,1,0.028245024383068085,1,0.02678423561155796,1,0.14206895232200623,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"all_inverse_edges,no_changes,universal_edges",384,384,3,0.10088332804540794,0,12,,0.19856918851534525,4.673226462909952,1,0.028910009190440178,1,0.023002486675977707,1,0.2507374882698059,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"universal_edges,all_inverse_edges,no_changes",387,387,3,0.06324672823150952,0,12,,0.19856918851534525,4.669312354177237,1,0.028268689289689064,1,0.024501243606209755,1,0.13697025179862976,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"no_changes,universal_edges,all_inverse_edges",390,390,3,0.12580464904507002,1,13,0.22219490011533102,0.22219490011533102,20.21627723099664,1,0.02687879279255867,1,0.1898326873779297,1,0.16070246696472168,0.16585557162761688,0.20758073031902313,0.14189189189189189,0.23780487804878048,0.3348714568226763,0.9811224423849962,0.7543733904979255,0.7618457481872116,0.7580521271547104,0.1979643702507019,0.2492424100637436,0.18045484508899143,0.2877389584706658,0.3803559657218194,0.9818979668334045,0.7639753871876741,0.7756460118655241,0.7696768196907074,0.1690618097782135,0.20976155996322632,0.13925510876730388,0.246044825313118,0.34179301252471983,0.9788217198547184,0.7302970467983412,0.792649967040211,0.7574986862792745
131,"universal_edges,all_inverse_edges,no_changes",393,393,3,0.17936674505472183,0,13,,0.22219490011533102,4.678589561022818,1,0.3643404543399811,1,0.0407908633351326,1,0.13296891748905182,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"universal_edges,all_inverse_edges,no_changes",396,396,3,0.07627534866333008,0,13,,0.22219490011533102,4.693433613050729,1,0.03715541586279869,1,0.04333530738949776,1,0.1483353227376938,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"all_inverse_edges,universal_edges,no_changes",399,399,3,0.12775192161401114,0,13,,0.22219490011533102,4.671538541093469,1,0.0458960235118866,1,0.16504710912704468,1,0.1723126322031021,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"universal_edges,no_changes,all_inverse_edges",402,402,3,0.10204011822740237,0,13,,0.22219490011533102,4.681774971075356,1,0.029859555885195732,1,0.028113385662436485,1,0.2481474131345749,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"universal_edges,all_inverse_edges,no_changes",405,405,3,0.06865170722206433,0,13,,0.22219490011533102,4.670573616866022,1,0.030148020014166832,1,0.026138586923480034,1,0.14966851472854614,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"universal_edges,all_inverse_edges,no_changes",408,408,3,0.06365325053532918,0,13,,0.22219490011533102,4.67609324795194,1,0.027141449972987175,1,0.024506570771336555,1,0.13931173086166382,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"universal_edges,no_changes,all_inverse_edges",411,411,3,0.22227764626344046,0,13,,0.22219490011533102,4.676265425980091,1,0.40219947695732117,1,0.148955836892128,1,0.11567762494087219,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"universal_edges,no_changes,all_inverse_edges",414,414,3,0.2320281316836675,0,13,,0.22219490011533102,4.684521683957428,1,0.38329076766967773,1,0.18706165254116058,1,0.12573197484016418,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"universal_edges,no_changes,all_inverse_edges",417,417,3,0.1681677078207334,0,13,,0.22219490011533102,4.673590369988233,1,0.10588452965021133,1,0.15114635229110718,1,0.24747224152088165,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"no_changes,all_inverse_edges,universal_edges",420,420,3,0.11721886818607648,1,14,0.2203445831934611,0.22219490011533102,20.092530037043616,1,0.04166208580136299,1,0.03685307502746582,1,0.27314144372940063,0.16749580204486847,0.20884065330028534,0.14205669083717865,0.24324324324324326,0.3365194462755438,0.9851034678868251,0.8217507411901329,0.7533783783783784,0.7832962106142236,0.1928309202194214,0.24128612875938416,0.17221489782465393,0.277686222808174,0.37326961107448914,0.9863119934855946,0.8505495202711173,0.7523796967699408,0.7931003152844648,0.17031797766685486,0.2109069675207138,0.13991430454845089,0.249340804218853,0.3449241924851681,0.9859113058539171,0.8389080597954761,0.7557284113381675,0.7912205295491201
141,"universal_edges,no_changes,all_inverse_edges",423,423,3,0.14028298606475195,0,14,,0.22219490011533102,4.676229218021035,1,0.04046788066625595,1,0.15049754083156586,1,0.22988353669643402,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"no_changes,universal_edges,all_inverse_edges",426,426,3,0.3667856951554616,0,14,,0.22219490011533102,4.664543819846585,1,0.35310229659080505,1,0.0859418511390686,1,0.6613129377365112,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"universal_edges,all_inverse_edges,no_changes",429,429,3,0.15470101311802864,0,14,,0.22219490011533102,4.685264956904575,1,0.04819782078266144,1,0.03930233046412468,1,0.3766028881072998,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"no_changes,all_inverse_edges,universal_edges",432,432,3,0.14046656588713327,0,14,,0.22219490011533102,4.673520117066801,1,0.04450995475053787,1,0.10652071982622147,1,0.2703690230846405,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"universal_edges,all_inverse_edges,no_changes",435,435,3,0.14805489033460617,0,14,,0.22219490011533102,4.668165692826733,1,0.08086631447076797,1,0.13701647520065308,1,0.22628188133239746,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"all_inverse_edges,no_changes,universal_edges",438,438,3,0.21225939939419428,0,14,,0.22219490011533102,4.669687526999041,1,0.045946262776851654,1,0.13966518640518188,1,0.4511667490005493,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"all_inverse_edges,no_changes,universal_edges",441,441,3,0.2022132327159246,0,14,,0.22219490011533102,4.676043919986114,1,0.06227172911167145,1,0.11170649528503418,1,0.4326614737510681,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"universal_edges,no_changes,all_inverse_edges",444,444,3,0.15458331257104874,0,14,,0.22219490011533102,4.682542414171621,1,0.09169764071702957,1,0.09443111717700958,1,0.27762117981910706,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"universal_edges,no_changes,all_inverse_edges",447,447,3,0.10959599167108536,0,14,,0.22219490011533102,4.667980541009456,1,0.09422855824232101,1,0.059339314699172974,1,0.17522010207176208,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"all_inverse_edges,no_changes,universal_edges",450,450,3,0.09432528167963028,1,15,0.1894101748863856,0.22219490011533102,20.08608117280528,1,0.05393195152282715,1,0.04407843202352524,1,0.18496546149253845,0.1444752812385559,0.18057365715503693,0.11255767963085037,0.2079762689518787,0.32481872116018456,0.9838044644357413,0.7992991990391491,0.7402801582069874,0.7663912184497169,0.1680036187171936,0.21142245829105377,0.1402439024390244,0.24917600527356626,0.3541529334212261,0.9846769294402006,0.8169431371182025,0.7415326301911668,0.773890225497612,0.14359261095523834,0.1762344092130661,0.11090969017798286,0.2013843111404087,0.31262359920896504,0.9816329959801983,0.7614518378927415,0.754353988134476,0.7578511327839959
151,"all_inverse_edges,universal_edges,no_changes",453,453,3,0.0838358427087466,0,15,,0.22219490011533102,4.661956415046006,1,0.03889961168169975,1,0.06060866639018059,1,0.15199925005435944,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"all_inverse_edges,no_changes,universal_edges",456,456,3,0.20503369346261024,0,15,,0.22219490011533102,4.666927600977942,1,0.42148643732070923,1,0.034580837935209274,1,0.15903380513191223,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"no_changes,universal_edges,all_inverse_edges",459,459,3,0.08254652221997578,0,15,,0.22219490011533102,4.66930767102167,1,0.054241351783275604,1,0.04896441847085953,1,0.14443379640579224,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"no_changes,all_inverse_edges,universal_edges",462,462,3,0.18073871980110803,0,15,,0.22219490011533102,4.666511190123856,1,0.36120033264160156,1,0.03639969974756241,1,0.14461612701416016,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"all_inverse_edges,universal_edges,no_changes",465,465,3,0.06220488126079241,0,15,,0.22219490011533102,4.670916404109448,1,0.040280044078826904,1,0.029496174305677414,1,0.11683842539787292,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"universal_edges,all_inverse_edges,no_changes",468,468,3,0.057418170695503555,0,15,,0.22219490011533102,4.670707056997344,1,0.03341996669769287,1,0.024075055494904518,1,0.11475948989391327,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"universal_edges,all_inverse_edges,no_changes",471,471,3,0.052265904222925506,0,15,,0.22219490011533102,4.673449832946062,1,0.028251800686120987,1,0.02154807187616825,1,0.10699784010648727,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"universal_edges,all_inverse_edges,no_changes",474,474,3,0.0502479150891304,0,15,,0.22219490011533102,4.6707578611094505,1,0.027013178914785385,1,0.01979769393801689,1,0.10393287241458893,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"universal_edges,no_changes,all_inverse_edges",477,477,3,0.0477621095875899,0,15,,0.22219490011533102,4.666781567037106,1,0.024680444970726967,1,0.017966346815228462,1,0.10063953697681427,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"no_changes,all_inverse_edges,universal_edges",480,480,3,0.10988327612479527,1,16,0.26131755610307056,0.26131755610307056,20.166858612792566,1,0.02277226746082306,1,0.19901712238788605,1,0.10786043852567673,0.1855846792459488,0.2402767390012741,0.18045484508899143,0.26862228081740275,0.35299934080421885,0.980637739604741,0.7484558509815484,0.778394858272907,0.7625200504484854,0.22297866642475128,0.2965398132801056,0.2371456822676335,0.3360250494396836,0.39798945286750165,0.9819625938707718,0.7641196181831684,0.7894067237969677,0.7761500786267738,0.1964474618434906,0.24713611602783203,0.1806196440342782,0.28394858272907053,0.3721160184574819,0.9802499773805369,0.7446020815779959,0.7987079762689518,0.7687829669286395
161,"all_inverse_edges,no_changes,universal_edges",483,483,3,0.09961954380075137,0,16,,0.26131755610307056,4.66792639484629,1,0.03876568004488945,1,0.1549265831708908,1,0.10516636818647385,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"no_changes,all_inverse_edges,universal_edges",486,486,3,0.060543124874432884,0,16,,0.26131755610307056,4.676778222899884,1,0.033927660435438156,1,0.0386236198246479,1,0.10907809436321259,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"no_changes,all_inverse_edges,universal_edges",489,489,3,0.15626327569286028,0,16,,0.26131755610307056,4.679823768092319,1,0.3429701328277588,1,0.02889740839600563,1,0.09692228585481644,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"all_inverse_edges,no_changes,universal_edges",492,492,3,0.10121277906000614,0,16,,0.26131755610307056,4.670117158908397,1,0.04133009538054466,1,0.0250102449208498,1,0.23729799687862396,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"universal_edges,all_inverse_edges,no_changes",495,495,3,0.09362344195445378,0,16,,0.26131755610307056,4.671665798872709,1,0.03947395831346512,1,0.14439083635807037,1,0.09700553119182587,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"no_changes,all_inverse_edges,universal_edges",498,498,3,0.17866072182854018,0,16,,0.26131755610307056,4.6733915018849075,1,0.3303656578063965,1,0.032658133655786514,1,0.1729583740234375,,,,,,,,,,,,,,,,,,,,,,,,,,,
